Index,Modification,Speaker,Start Time,End Time,Script
800,수정결과,C,6136280,6150940,저도 그렇습니다. 그게 뭐 우리 헌법의 자유민주주의 기본 원칙인데 그걸 뭐 선언까지 해야 되는지 뭐 하면 또 뭐 나쁠 거 없겠습니다마는 하여튼
801,인식결과,3,6151130,6153630,너무 당연한 말씀입니다. 그거는
801,수정결과,C,6151130,6153630,너무 당연한 말씀입니다. 그거는
802,인식결과,6,6153630,6167040,저는 선언은 필요하다고 생각합니다. 아마도 그러면 이 방송 보시는 많은 국민들께서 안심하실 겁니다. 다만 정말 모든 사람들은 법 앞에서 평등하니까
802,수정결과,F,6153630,6167040,저는 선언은 필요하다고 생각합니다. 아마도 그러면 이 방송 보시는 많은 국민들께서 안심하실 겁니다. 다만 정말 모든 사람들은 법 앞에서 평등하니까
803,인식결과,6,6167129,6178829,법을 어긴 사람까지 봐주자는 건 아닙니다. 그렇지만 없는 것도 뒤져서 어떻게 해서든 감옥에 집어넣는 것이 사실 지금까지 정치 보복이었지 않습니까
803,수정결과,F,6167129,6178829,법을 어긴 사람까지 봐주자는 건 아닙니다. 그렇지만 없는 것도 뒤져서 어떻게 해서든 감옥에 집어넣는 것이 사실 지금까지 정치 보복이었지 않습니까
804,인식결과,6,6178829,6186589,그런 불행한 역사는 이제부터 바로 이 시점부터는 누가 대통령이 되든 다시는 반복하지
804,수정결과,F,6178829,6186589,그런 불행한 역사는 이제부터 바로 이 시점부터는 누가 대통령이 되든 다시는 반복하지
805,인식결과,6,6186589,6194490,안아야 한다 저는 그 말씀을 드리고 싶고요 이제 50초 정도 남았습니다만 마지막으로 제가 이유밖에 묻겠습니다.
805,수정결과,F,6186589,6194490,안아야 한다 저는 그 말씀을 드리고 싶고요 이제 50초 정도 남았습니다만 마지막으로 제가 이유밖에 묻겠습니다.
806,인식결과,6,6194730,6203940,종전선언을 반대하는 게 친일을 넘어서 반역 행위라고 말씀을 하셨었는데요. 사실 저는 이게 좀 이해가 가지 않습니다.
806,수정결과,F,6194730,6203940,종전선언을 반대하는 게 친일을 넘어서 반역 행위라고 말씀을 하셨었는데요. 사실 저는 이게 좀 이해가 가지 않습니다.
807,인식결과,6,6204480,6206090,설명 부탁드립니다.
807,수정결과,F,6204480,6206090,설명 부탁드립니다.
808,인식결과,2,6207130,6213690,한반도의 가장 심각한 문제는 정전 법률상은 여전히 휴전 상태다
808,수정결과,B,6207130,6213690,한반도의 가장 심각한 문제는 정전 법률상은 여전히 휴전 상태다
809,인식결과,2,6213830,6218790,전쟁이 종료된 것은 아니고 멈춘 상태다 이런 상태 아니겠습니까
809,수정결과,B,6213830,6218790,전쟁이 종료된 것은 아니고 멈춘 상태다 이런 상태 아니겠습니까
810,인식결과,2,6219580,6228040,그런데 우리 윤 후보님이 말씀하시는 것처럼 종전선언은 선언일 뿐이기 때문에 무슨 주한미군의 지위나 또 이런 데 영향을 미치는 것도 아닙니다.
810,수정결과,B,6219580,6228040,그런데 우리 윤 후보님이 말씀하시는 것처럼 종전선언은 선언일 뿐이기 때문에 무슨 주한미군의 지위나 또 이런 데 영향을 미치는 것도 아닙니다.
811,인식결과,2,6228730,6238230,다만 저는 정략적 이유로 우리가 전쟁 상태를 벗어나자는 것에 대해서 반대하는 것은 정말로 반국가적인 그런 생각이다. 그 말씀을
811,수정결과,B,6228730,6238230,다만 저는 정략적 이유로 우리가 전쟁 상태를 벗어나자는 것에 대해서 반대하는 것은 정말로 반국가적인 그런 생각이다. 그 말씀을
812,인식결과,6,6238230,6241230,거의 다 끝났으니까 그냥 제 결론만 말씀드리고
812,수정결과,F,6238230,6241230,거의 다 끝났으니까 그냥 제 결론만 말씀드리고
813,인식결과,1,6241230,6248830,마무리 발언 기회가 있고요 지금 시간을 잘 지켜주셔서 마무리 발언을 원래 일부씩 드리려고 예정을 했었는데
813,수정결과,A,6241230,6248830,마무리 발언 기회가 있고요 지금 시간을 잘 지켜주셔서 마무리 발언을 원래 일부씩 드리려고 예정을 했었는데
814,인식결과,1,6248830,6259470,각자 2분 반씩 드릴 수 있게 됐습니다. 이렇게 정치 분야에 대한 주도권 토론이 이제 끝내고요 오늘 토론 과정에서 주제와 관련해서 못 다 하신 말씀이나 강조하고 싶은 점
814,수정결과,A,6248830,6259470,각자 2분 반씩 드릴 수 있게 됐습니다. 이렇게 정치 분야에 대한 주도권 토론이 이제 끝내고요 오늘 토론 과정에서 주제와 관련해서 못 다 하신 말씀이나 강조하고 싶은 점
815,인식결과,1,6259470,6265290,마무리 발언 기회 드리겠습니다. 발언 시간은 2분 반씩 드릴 거고요 먼저 이재명 후보
815,수정결과,A,6259470,6265290,마무리 발언 기회 드리겠습니다. 발언 시간은 2분 반씩 드릴 거고요 먼저 이재명 후보
816,인식결과,2,6265290,6266790,다 네 감사합니다.
816,수정결과,B,6265290,6266790,다 네 감사합니다.
817,인식결과,2,6272030,6274990,국민 여러분 정말로 고맙습니다.
817,수정결과,B,6272030,6274990,국민 여러분 정말로 고맙습니다.
818,인식결과,2,6275879,6288959,정치 지금 많은 분들이 말씀하셨지만 실제로 정치가 정치인들을 위한 정치가 되었습니다. 국민들에게 차악 선택을 강요해서 결국 정치가 선의의 경쟁이 아니라 정말
818,수정결과,B,6275879,6288959,정치 지금 많은 분들이 말씀하셨지만 실제로 정치가 정치인들을 위한 정치가 되었습니다. 국민들에게 차악 선택을 강요해서 결국 정치가 선의의 경쟁이 아니라 정말
819,인식결과,2,6288959,6299100,상대방 발목 잡아서 실패를 유도하는 그런 정치를 지금까지 해 왔다 참으로 안타까운 현실입니다. 이번 기회에 반드시 고쳐야 합니다. 저 이재명의
819,수정결과,B,6288959,6299100,상대방 발목 잡아서 실패를 유도하는 그런 정치를 지금까지 해 왔다 참으로 안타까운 현실입니다. 이번 기회에 반드시 고쳐야 합니다. 저 이재명의
820,인식결과,2,6299230,6308990,평생의 신념이기도 합니다. 제가 민주당에 속해 있지만 거대 양당의 독점 체제 소위 적대적 공생 관계 이제는 깨고
820,수정결과,B,6299230,6308990,평생의 신념이기도 합니다. 제가 민주당에 속해 있지만 거대 양당의 독점 체제 소위 적대적 공생 관계 이제는 깨고
821,인식결과,2,6309229,6317950,소수 정당들도 국민이 지지하는 만큼 의석 가지고 정치 활동 할 수 있게 해 줘야 되고 또 그만큼 국정에 참여할 기회를 반드시 줘야 된다
821,수정결과,B,6309229,6317950,소수 정당들도 국민이 지지하는 만큼 의석 가지고 정치 활동 할 수 있게 해 줘야 되고 또 그만큼 국정에 참여할 기회를 반드시 줘야 된다
822,인식결과,2,6317950,6328049,그 말씀드리고 제가 할 수 있는 범위 내에서 최선을 다하고 우리 심상정 후보께서 말씀하시는 의총이라도 해라 내일 모레라도 하도록 하겠습니다.
822,수정결과,B,6317950,6328049,그 말씀드리고 제가 할 수 있는 범위 내에서 최선을 다하고 우리 심상정 후보께서 말씀하시는 의총이라도 해라 내일 모레라도 하도록 하겠습니다.
823,인식결과,2,6328049,6333350,실현 가능한 일이라는 점 말씀드리고 반드시 하겠다는 말씀을 다시 한 번 드립니다.
823,수정결과,B,6328049,6333350,실현 가능한 일이라는 점 말씀드리고 반드시 하겠다는 말씀을 다시 한 번 드립니다.
824,인식결과,2,6334530,6340990,국가 안보는 정말로 중요한 절대 정쟁의 대상이 돼서는 안 되는 것입니다.
824,수정결과,B,6334530,6340990,국가 안보는 정말로 중요한 절대 정쟁의 대상이 돼서는 안 되는 것입니다.
825,인식결과,2,6341729,6349910,안보 질서 민생 경제 이게 정치 즉 국가가 할 일인데 이 정치가 엉망이다. 보니까 안보도
825,수정결과,B,6341729,6349910,안보 질서 민생 경제 이게 정치 즉 국가가 할 일인데 이 정치가 엉망이다. 보니까 안보도
826,인식결과,2,6349910,6358149,정쟁에 이용되고 또 공정한 질서도 제대로 유지되지 못하고 검찰 권력이 남용돼서 어떤 사람들이 극단적 선택을 하는
826,수정결과,B,6349910,6358149,정쟁에 이용되고 또 공정한 질서도 제대로 유지되지 못하고 검찰 권력이 남용돼서 어떤 사람들이 극단적 선택을 하는
827,인식결과,2,6358230,6363190,그런 상황들까지 오는 거죠. 이런 걸 반드시 고쳐야 된다 이 말씀을 드리면서
827,수정결과,B,6358230,6363190,그런 상황들까지 오는 거죠. 이런 걸 반드시 고쳐야 된다 이 말씀을 드리면서
828,인식결과,2,6364030,6373340,우리가 안보를 정쟁에 이용하기 위해서 이 군사적 긴장을 고조시키거나 국가 간 대립 대결을 심화시키는 거 절대로 하면 안 됩니다.
828,수정결과,B,6364030,6373340,우리가 안보를 정쟁에 이용하기 위해서 이 군사적 긴장을 고조시키거나 국가 간 대립 대결을 심화시키는 거 절대로 하면 안 됩니다.
829,인식결과,2,6374230,6382640,우크라이나 사태에서 보는 것처럼 결국 젊은이들이 죽습니다. 경제 엉망됩니다. 그렇기 때문에 상대를 안 해도 될
829,수정결과,B,6374230,6382640,우크라이나 사태에서 보는 것처럼 결국 젊은이들이 죽습니다. 경제 엉망됩니다. 그렇기 때문에 상대를 안 해도 될
830,인식결과,2,6382680,6391240,에 위협을 해서 괜히 군사적 긴장을 심화시키고 국제사회가 걱정하게 만드는 일 선제타격 이런 얘기 하면 안 된다
830,수정결과,B,6382680,6391240,에 위협을 해서 괜히 군사적 긴장을 심화시키고 국제사회가 걱정하게 만드는 일 선제타격 이런 얘기 하면 안 된다
831,인식결과,2,6391580,6401540,굳이 필요하지도 않은 국내 방위산업을 망쳐가면서까지 사드 도입하겠다고 해서 경제에 악영향 미치는 거 절대로 하면 안 된다는 말씀 드립니다.
831,수정결과,B,6391580,6401540,굳이 필요하지도 않은 국내 방위산업을 망쳐가면서까지 사드 도입하겠다고 해서 경제에 악영향 미치는 거 절대로 하면 안 된다는 말씀 드립니다.
832,인식결과,2,6402030,6410040,싸워서 이기는 것이 좋기는 한데 그건 하책입니다. 싸우지 않고 이길 수 있어야 하고 그것보다 더 좋은 것은
832,수정결과,B,6402030,6410040,싸워서 이기는 것이 좋기는 한데 그건 하책입니다. 싸우지 않고 이길 수 있어야 하고 그것보다 더 좋은 것은
833,인식결과,2,6411680,6416990,싸우지 않아도 될 때는 평화를 만드는 것입니다. 평화가 경제고 평화가 밥입니다. 여러분
833,수정결과,B,6411680,6416990,싸우지 않아도 될 때는 평화를 만드는 것입니다. 평화가 경제고 평화가 밥입니다. 여러분
834,인식결과,1,6417380,6418890,네 심상정 후보
834,수정결과,A,6417380,6418890,네 심상정 후보
835,인식결과,4,6420280,6427990,존경하는 국민 여러분 저는 20년 동안 진보정치의 외길을 걸어왔습니다.
835,수정결과,D,6420280,6427990,존경하는 국민 여러분 저는 20년 동안 진보정치의 외길을 걸어왔습니다.
836,인식결과,4,6428129,6435869,그동안 오늘 정치개혁에 대한 많은 얘기가 있었지만 숱한 좌절을 딛고
836,수정결과,D,6428129,6435869,그동안 오늘 정치개혁에 대한 많은 얘기가 있었지만 숱한 좌절을 딛고
837,인식결과,4,6435869,6446310,어 이 한 길을 걸어왔습니다. 저를 사랑하는 많은 분들이 이제 심상정 그만 고생하고 큰 방 가서 하면 어때 이런 얘기를 많이 들었습니다마는 저는 가지 않았습니다.
837,수정결과,D,6435869,6446310,어 이 한 길을 걸어왔습니다. 저를 사랑하는 많은 분들이 이제 심상정 그만 고생하고 큰 방 가서 하면 어때 이런 얘기를 많이 들었습니다마는 저는 가지 않았습니다.
838,인식결과,4,6446310,6454810,왜냐하면 제가 정치를 하려고 했던 것은 우리 사회의 수많은 시민들 이 비주류가 주류가 되는 정치를 꿈꿨기 때문입니다.
838,수정결과,D,6446310,6454810,왜냐하면 제가 정치를 하려고 했던 것은 우리 사회의 수많은 시민들 이 비주류가 주류가 되는 정치를 꿈꿨기 때문입니다.
839,인식결과,4,6454810,6463729,변방이 중심이 되고 비주류가 중심이 될 때 그것이 역사적 진보고 민주주의 발전이라고 믿었기 때문입니다.
